-1.214420182,-1.237749066,-1.286283595,-1.238708562,-2.144732962,-1.5205785
-1.170198798,-1.248571265,-1.265909412,-1.18689385,-2.051188037,-1.492812889
-1.128822189,-1.299433791,-1.280952461,-1.167795061,-2.045809117,-1.499517541
-1.029382458,-1.308183847,-1.248173703,-1.158691595,-1.899888688,-1.389918347
-1.000340282,-1.292605068,-1.230621394,-1.135351046,-1.680732202,-1.138622137
-0.929603052,-1.311758068,-1.203936551,-1.055029542,-1.72417732,-1.239193561
-1.010063466,-1.319805344,-1.248186207,-1.158843863,-1.924335187,-1.201846117
-0.953953473,-1.269069499,-1.204845219,-1.036093897,-1.51260649,-1.19243856
-0.956267506,-1.295521753,-1.207804644,-1.044838445,-1.748382458,-1.270354245
-0.900794402,-1.24918959,-1.170565907,-0.964603952,-1.099877865,-1.27277272
-0.844875476,-1.178950864,-1.113469844,-0.859364835,-0.861343477,-1.271955601
-0.797873007,-1.145232535,-1.077731661,-0.881498114,-0.625498548,-1.22011539
-0.77014707,-1.042210508,-0.981475319,-0.779935188,-0.451649114,-1.231888811
-0.621921578,-0.970156016,-0.893588731,-0.611928922,-0.187978622,-1.229411148
-0.616932607,-0.952936413,-0.93906384,-0.672129264,-0.682011682,-1.171892205
-0.566130029,-0.949126927,-0.929085159,-0.570838246,-0.359724761,-1.061783339
-0.564495345,-0.912268712,-0.894805847,-0.551076002,-0.318865661,-0.969974984
-0.467263499,-0.813590043,-0.826197204,-0.390498251,-0.217010995,-0.868790309
-0.410919979,-0.677866153,-0.789917154,-0.218119711,-0.069780316,-0.907088045
-0.542331579,-0.773510505,-0.848105286,-0.292219969,-0.174634764,-0.907439883
-0.678498624,-0.792500629,-0.916509687,-0.478715952,-0.078469339,-1.043341436
-0.588272565,-0.851503934,-0.855691418,-0.398133417,0.40849527,-0.764236868
-0.496857646,-0.81442252,-0.775432644,-0.322401713,0.730851152,-0.572245097
-0.684952441,-0.978200276,-0.876790868,-0.443759511,0.836326245,-0.613939549
-0.682001518,-0.896904085,-0.854211705,-0.5527292,0.963317016,-0.599333338
-0.938031227,-1.033020084,-0.988928068,-0.722704077,0.538520302,-0.810196123
-0.9146786,-1.040002634,-1.014858467,-0.871035109,0.304468347,-0.758591018
-0.991445054,-1.098052814,-1.059708345,-0.962232917,0.123171178,-0.815118567
-1.045623148,-1.150601407,-1.113907506,-1.074857044,-0.35003581,-0.875095444
-0.981424654,-1.217525307,-1.058370352,-1.026500997,-0.273937892,-0.762969264
-1.175484984,-1.329541704,-1.163855098,-1.219403123,-0.713561114,-0.839203032
-1.124024286,-1.285477739,-1.128041887,-1.195355615,-0.561985923,-0.846172385
-1.077934692,-1.296559333,-1.096788691,-1.142768686,-0.250180998,-0.826323129
-1.155507873,-1.315549457,-1.144868927,-1.212474917,-0.412065784,-0.984171813
-1.443806667,-1.498929631,-1.296724946,-1.465055322,-1.715143494,-1.341453479
-1.506582774,-1.559790928,-1.344246644,-1.498184544,-1.227558241,-1.37139095
-1.547067737,-1.583567794,-1.32902853,-1.473734613,-1.649631014,-1.446630036
-1.606128653,-1.579691951,-1.331508611,-1.500131402,-1.698351611,-1.429630011
-1.651708735,-1.484762443,-1.334680615,-1.538002692,-1.596945188,-1.384395805
-1.579379281,-1.381755497,-1.311609604,-1.528170514,-1.446611286,-1.351485795
-1.423956934,-1.360497175,-1.264071234,-1.429522438,-1.456507119,-1.34963618
-1.304412714,-1.276652278,-1.115516433,-1.249715382,-1.243350196,-1.073032292
-1.372963289,-1.20592794,-1.162012752,-1.279385939,-0.968577063,-1.034177206
-1.241487999,-0.970994525,-1.072304659,-1.099839914,-0.623774536,-0.878761794
-1.19386987,-0.988576075,-1.027725714,-0.954238834,-0.54929719,-0.631296344
-1.204803145,-1.033994323,-1.042668726,-0.960731988,-0.694390093,-0.727736137
-1.16066668,-0.935798248,-1.04816242,-1.008359322,-0.468337557,-0.520013589
-1.093878167,-0.871579898,-1.043694105,-0.95637059,-0.427409497,-0.056098691
-1.094706124,-0.834628181,-1.031389565,-0.981527481,-0.389963942,-0.206764289
-1.171854712,-0.904429555,-1.042347775,-1.061490067,-0.368379304,-0.346970105
-1.126953979,-0.829702693,-0.995559681,-1.018485161,-0.402721636,-0.411060527
-1.073901057,-0.752795103,-0.881325874,-0.899063344,-0.598224668,-0.442088039
-1.023777827,-0.70089198,-0.822537521,-0.837318567,-0.440684394,-0.531910318
-0.987347729,-0.694877637,-0.799579052,-0.868544436,-0.555434675,-0.576815703
-0.893661236,-0.653654951,-0.753462039,-0.823886332,-0.556607003,-0.466210318
-0.881984923,-0.608598649,-0.7150437,-0.783056687,-0.532263945,-0.522872684
-0.794688557,-0.595846069,-0.644705253,-0.638728135,-0.455028179,-0.423920701
-0.54042091,-0.274265689,-0.405912997,-0.450926996,-0.01312926,0.055141317
-0.416227394,-0.218474658,-0.273918471,-0.468078927,0.16023745,0.089863128
-0.580375131,-0.222085074,-0.370208159,-0.568227933,-0.398756407,0.008580321
-0.475861511,-0.052847959,-0.290607961,-0.431023359,-0.109018843,0.316839767
-0.668223468,-0.1904781,-0.399935792,-0.559646529,-0.296384536,0.29696585
-0.73380189,-0.251966771,-0.33452833,-0.65445527,-0.90134057,0.243836662
-0.602836113,-0.107875885,-0.270496376,-0.513792032,-0.467199708,0.415428403
-0.487707662,0.005494794,-0.200637272,-0.399384191,-0.124121194,0.717624398
-0.510465858,-0.081948454,-0.237263283,-0.470645734,-0.359104116,1.075058965
-0.495010665,-0.050742637,-0.226642698,-0.510409501,-0.372379013,1.310675365
-0.342157107,0.050086598,-0.203209054,-0.411206734,-0.150464107,1.75149226
-0.419751518,-0.100097053,-0.286777382,-0.488537254,-0.305418363,2.286491594
-0.568613899,-0.216103909,-0.397759989,-0.631190856,-0.715112725,1.398398124
-0.452423966,-0.144022272,-0.267703679,-0.504753823,-0.257214969,1.795509829
-0.541737149,-0.134665956,-0.330222575,-0.548422184,-0.274248214,1.922820944
-0.460066644,-0.096872713,-0.242727799,-0.541113307,-0.019646028,1.888136947
-0.282459301,-0.044776553,-0.144320663,-0.310927212,0.353671668,2.292967716
-0.013139824,-0.045753808,-0.053862294,-0.164423399,0.58458592,2.228199922
0.166038513,0.126683518,0.065819356,-0.105560842,0.447940679,2.294861722
0.216119283,0.141954642,0.155690009,-0.050439734,0.348844432,2.464355588
0.147356412,0.133729409,0.160525126,-0.169665777,0.063244499,1.918046469
0.252209707,0.133844025,0.16791952,-0.055779999,0.472387178,2.073054143
0.285964867,0.153826486,0.163326159,0.021463511,0.607515288,1.916800239
0.221660225,0.153349923,0.103124785,0.011141899,0.481110682,1.469873858
0.392707602,0.224029018,0.169303364,0.10344909,0.61317005,1.285448249
0.401475452,0.344083642,0.224782163,0.139873831,0.456043538,1.297596526
0.64258071,0.424529259,0.362749726,0.189904829,0.38811744,0.990190369
0.722510383,0.446843258,0.443837972,0.354419802,0.353878549,1.21465153
0.914957258,0.635990445,0.612658583,0.582267492,0.787191885,1.566777288
1.276922975,0.837211563,0.719898143,0.875873315,1.163647284,1.671335662
1.263866734,0.868209261,0.780887308,0.927579264,1.352874911,1.559248941
1.358827007,1.011790405,0.951208472,1.024247853,1.469969849,1.365021189
1.297961569,0.969819697,0.888948004,0.986615841,1.518897327,0.86474531
0.930327533,0.729912535,0.714133516,0.594079158,1.097100396,0.264928859
0.824625051,0.742260942,0.865818639,0.654671047,1.424007672,0.421878219
0.599293431,0.593175195,0.499654396,0.370527608,1.116236936,0.302143131
0.740300839,0.538732415,0.578266729,0.424887375,1.280293979,0.037853574
0.918481382,0.598504857,0.79084098,0.732784661,1.317774013,0.132159322
0.696206833,0.463154979,0.653898796,0.504610682,1.003038267,0.040781722
0.514565855,0.390464065,0.560014162,0.24654862,0.841394842,-0.016853953
0.662812577,0.445371343,0.560176722,0.367591006,0.874978608,0.281945325
0.790572675,0.757854802,0.723924628,0.556816941,0.941801338,0.375609873
0.683745022,0.733269589,0.732919613,0.549421054,1.09620391,0.450837449
0.858252834,0.807393207,0.852897205,0.701482659,1.420594127,0.601784189
0.812163241,0.81924997,0.827692074,0.71012932,1.265881233,0.556137314
0.946525764,0.889606329,0.899176778,0.683939181,1.481865536,0.743300354
0.952363921,0.930180527,0.872300196,0.643642475,1.647681071,0.772445368
0.934531006,1.022175252,0.860391637,0.758692017,2.12102598,0.917853125
1.10700077,1.303914376,0.970786527,0.96228555,1.758155801,0.839611908
1.010066139,1.259958995,0.927945724,0.901138969,1.981001674,0.605264755
1.126149924,1.367526466,0.945981544,0.925686787,1.86718236,0.665468519
1.083945358,1.383521484,0.922839673,0.904347479,1.738398616,0.623905595
1.283334333,1.597395646,1.139461251,1.103003169,1.841563532,0.613865058
1.215824011,1.651829378,1.119032882,1.174275589,2.052858521,0.707112003
1.440433823,1.639661944,1.244541681,1.320746773,1.648508597,0.569505515
1.263675667,1.47517236,1.175207771,1.22909216,1.66664521,0.488357524
1.133580305,1.290537438,1.108549848,1.237107996,1.626096433,0.347015634
1.144810796,1.254369938,1.132554536,1.139123374,1.52337976,0.255435809
1.004631346,1.230707689,1.140736721,1.224817773,1.768603317,-0.016255499
0.777431515,1.080481811,1.007195792,1.010054276,0.875392371,-0.14675453
0.734038089,0.982029358,0.988397191,0.956379717,0.119412831,-0.213521553
0.814901867,1.219028883,1.042254558,1.136143267,0.362257251,-0.096297009
0.732785539,1.133706038,1.007429211,1.026999558,-0.125431443,-0.210800562
0.775011334,1.096516039,1.048436005,1.01892934,-0.316521004,-0.261940386
0.681303611,0.94553309,0.932714149,0.743628336,-0.352139105,-0.495120225
0.662430443,1.120139078,0.95109593,0.830638767,-0.739697145,-0.238368881
0.877019854,1.340317141,1.259084546,1.062652082,-0.202287927,-0.170206015
0.863369182,1.327172452,1.245896347,1.051906294,-0.512230918,-0.199137296
1.044946471,1.261358521,1.390324626,1.259176017,-0.324244581,-0.159624568
1.205421478,1.366377286,1.469078678,1.572533208,0.144893738,-0.134517472
1.338680059,1.429805387,1.571178843,1.730739924,0.084415374,-0.14426207
1.330952462,1.366117891,1.499148104,1.703494783,-0.175910533,-0.231703688
1.385894824,1.322150445,1.44279815,1.62634916,-0.455579863,-0.17772121
1.286688619,1.265735057,1.414546062,1.400731112,-0.702837755,-0.102390055
1.011764512,1.062444812,1.15471271,1.152609991,-1.203284143,0.010063301
0.997625557,0.981592006,1.211341934,1.183009261,-1.100464029,-0.026748165
1.202916378,1.077740066,1.371046682,1.421831141,-0.68435634,0.009601309
1.258665467,1.091397513,1.349192786,1.384732069,-0.668495423,0.030792152
1.34795742,1.071547766,1.402003935,1.24769064,-0.24090581,-0.007931406
1.489219583,1.179875325,1.553930813,1.465564759,-0.023163014,0.008264653
1.601036207,1.105582798,1.558770098,1.815259682,0.182304812,0.074571327
1.597151179,1.07604495,1.585242364,1.770688588,0.226267134,0.089981504
1.663196654,1.131196542,1.628908472,1.979709396,0.187752692,0.140624808
1.704785559,1.085642564,1.563980354,1.894689329,0.341603579,0.202798207
1.646616289,1.131401645,1.723855998,2.036200919,0.324604815,0.317946248
1.731152798,1.060206777,1.872335771,2.139058125,0.297089573,0.19795468
